ctry,year,gdp_pc,urban,lit,Ex,water,sewage,elec,us_aid,tfr,gyear,y,wy,max_le,ctry_year,igdp_pc,iurban,ilit,itfr,iwater,isewage,ielec,igdp_log,iurban_log,ilit_log,iwater_log,isewage_log,ielec_log,zyear
Mexico,1905,1629.67346191406,,,30.0065774917603,,,,,,1950,0.396141772571463,-0.684354288787043,75.7470672607422,Mexico.1950,1629.67346191406,16,27.1347724923383,6.90000009536743,82.3000030517578,65.9000015258789,95.2399978637695,-0.514767828082071,-0.983892128646998,-0.811650567403751,0.210666532108589,0.32546672116314,0.346498568581769,-1.81599741567769
Peru,1905,863.577880859375,,,31.8560886383057,,,,,,1950,0.429143328447338,-0.578717112929692,74.2318161010742,Peru.1950,863.577880859375,12,26.6346856260973,6.90000009536743,55.9000015258789,41.2999992370605,54.9700012207031,-1.14981868610235,-1.27157420109878,-0.830252253333871,-0.176140205197697,-0.141809262005904,-0.203113826527638,-1.81599741567769
Uruguay,1905,2334.34033203125,,,35.1106414794922,,,,,,1950,0.45584716834927,-0.49671706741039,77.0228355407715,Uruguay.1950,2334.34033203125,43.6569590937651,62,2.70000004768372,83.5,91.1999969482422,79.3300018310547,-0.155418154560096,0.0198818481017407,0.0146677944493723,0.225142019201479,0.650383120118247,0.16371495978848,-1.81599741567769
Argentina,1906,3518.26831054688,,,39.2100677490234,,,,,,1950,0.515004115900743,-0.323495969461732,76.1354454040527,Argentina.1950,3518.26831054688,37,56.5309190434417,3.20000004768372,84.1999969482422,74.3000030517578,81.3199996948242,0.25482141861043,-0.145562938242554,-0.0776788624174349,0.233490272348795,0.445439249297388,0.188490554400447,-1.78315827419999
Bolivia,1906,,,,30.2325029373169,,,,,,1950,0.426729191434291,-0.586273105400974,70.847046661377,Bolivia.1950,1689.82458496094,22,19.4385163117404,6.80000019073486,39.5999984741211,14.3999996185303,35.1699981689453,-0.478522765051198,-0.665438397528463,-1.14521011588858,-0.520875532927193,-1.19544356340878,-0.649708036184003,-1.78315827419999
Brazil,1906,770.304016113281,,,38.3465309143066,,,,,,1950,0.525377905176966,-0.294053820400652,72.9884727478027,Brazil.1950,770.304016113281,21,35,6.19999980926514,22.6299991607666,21.5100002288818,36.8400001525879,-1.2641175086545,-0.711958413163356,-0.557118529106306,-1.08042819009488,-0.794153789579425,-0.603317215077908,-1.78315827419999
Chile,1906,2408.4013671875,,,32.4186773300171,,,,,,1950,0.410960309626311,-0.636272240600832,78.8851783752441,Chile.1950,2408.4013671875,33,49.2920599769669,5,79.8000030517578,50.2999992370606,74.4300003051758,-0.124184298435321,-0.259973289420298,-0.214703577751799,0.17981893004301,0.0553333184381302,0.0999576598650691,-1.78315827419999
Colombia,1906,671.478576660156,,,30.4658699035645,,,,,,1950,0.40606427318962,-0.652035622533202,75.0272109985352,Colombia.1950,671.478576660156,12,39,6.80000019073486,67.9000015258789,55.7999992370606,60.9599990844727,-1.40142065995358,-1.27157420109878,-0.448904944466073,0.0183314443817624,0.159102112214734,-0.0996835342470241,-1.78315827419999
Costa_Rica,1906,,,,36.5958518981934,,,,,,1950,0.459038289203075,-0.487098066110287,79.7228744506836,Costa_Rica.1950,1623.8095703125,15,42.6,6.69999980926514,78.5,41.4000015258789,64.870002746582,-0.518372517513669,-1.04843064978457,-0.360612337320394,0.163394012133032,-0.139390825811534,-0.0375161210421711,-1.78315827419999
Cuba,1906,,,,33.2760143280029,,,,,,1950,0.420861231550712,-0.604745974744992,79.0664756774902,Cuba.1950,1530.0753339882,33,53.2331637123786,4.09999990463257,89.5,81.5,94.1600036621094,-0.577830520624932,-0.259973289420298,-0.137785010415279,0.294534012625478,0.537931276747036,0.335094071237509,-1.78315827419999
Guatemala,1906,,,,29.8769550323486,,,,,,1950,0.427520337180199,-0.583794123952996,69.8842895507813,Guatemala.1950,1272.3857421875,30,12.5037215626409,7.09999990463257,51.2000007629395,18,35.7999992370605,-0.762253817336208,-0.355283469224623,-1.58644026558749,-0.263965065708709,-0.972299985603616,-0.631953558511425,-1.78315827419999
Mexico,1906,1594.255859375,,,29.9657316207886,,,,,,1950,0.395602532275452,-0.686125414310218,75.7470672607422,Mexico.1950,1594.255859375,16,27.7293815926448,6.90000009536743,82.3000030517578,65.9000015258789,95.2399978637695,-0.536740411193875,-0.983892128646998,-0.789974032239251,0.210666532108589,0.32546672116314,0.346498568581769,-1.78315827419999
Peru,1906,920.945617675781,,,31.8553838729858,,,,,,1950,0.429133834333401,-0.57874677926066,74.2318161010742,Peru.1950,920.945617675781,12,27.1292982010534,6.90000009536743,55.9000015258789,41.2999992370605,54.9700012207031,-1.0855017842285,-1.27157420109878,-0.81185233226339,-0.176140205197697,-0.141809262005904,-0.203113826527638,-1.78315827419999
Uruguay,1906,2533.201171875,,,36.8877620697022,,,,,,1950,0.478919813983944,-0.427938747391266,77.0228355407715,Uruguay.1950,2533.201171875,43.6398070484533,62.6,2.70000004768372,83.5,91.1999969482422,79.3300018310547,-0.0736637044512971,0.0194888886304927,0.024298687510333,0.225142019201479,0.650383120118247,0.16371495978848,-1.78315827419999
Argentina,1907,3459.44653320313,,,39.9473361968994,,,,,,1950,0.524687758571555,-0.296005495521049,76.1354454040527,Argentina.1950,3459.44653320313,37,57.4145541630115,3.20000004768372,84.1999969482422,74.3000030517578,81.3199996948242,0.237961122054527,-0.145562938242554,-0.0621687625634131,0.233490272348795,0.445439249297388,0.188490554400447,-1.75031913272228
Bolivia,1907,,,,30.3225193023682,,,,,,1950,0.42799976472271,-0.582293204323765,70.847046661377,Bolivia.1950,1689.82458496094,22,19.5485087003537,6.80000019073486,39.5999984741211,14.3999996185303,35.1699981689453,-0.478522765051198,-0.665438397528463,-1.13956758838575,-0.520875532927193,-1.19544356340878,-0.649708036184003,-1.75031913272228
Brazil,1907,755.225341796875,,,38.6422348022461,,,,,,1950,0.529429283111139,-0.282616219339875,72.9884727478027,Brazil.1950,755.225341796875,21,35,6.19999980926514,22.6299991607666,21.5100002288818,36.8400001525879,-1.283886601027,-0.711958413163356,-0.557118529106306,-1.08042819009488,-0.794153789579425,-0.603317215077908,-1.75031913272228
Chile,1907,2507.3115234375,,,32.6681385040283,,,,,,1950,0.414122642261531,-0.626152680725232,78.8851783752441,Chile.1950,2507.3115234375,33,50.2050781340871,5,79.8000030517578,50.2999992370606,74.4300003051758,-0.0839364198186106,-0.259973289420298,-0.196350410964623,0.17981893004301,0.0553333184381302,0.0999576598650691,-1.75031913272228
Colombia,1907,702.333923339844,,,30.411602973938,,,,,,1950,0.405340976549585,-0.654374437855408,75.0272109985352,Colombia.1950,702.333923339844,12,39,6.80000019073486,67.9000015258789,55.7999992370606,60.9599990844727,-1.3564938064981,-1.27157420109878,-0.448904944466073,0.0183314443817624,0.159102112214734,-0.0996835342470241,-1.75031913272228
Costa_Rica,1907,,,,36.756368637085,,,,,,1950,0.461051723113952,-0.481047308518719,79.7228744506836,Costa_Rica.1950,1623.8095703125,15,43.7,6.69999980926514,78.5,41.4000015258789,64.870002746582,-0.518372517513669,-1.04843064978457,-0.335118488494175,0.163394012133032,-0.139390825811534,-0.0375161210421711,-1.75031913272228
Cuba,1907,,,,33.5547771453857,,,,,,1950,0.42438690807789,-0.593628488251368,79.0664756774902,Cuba.1950,1577.15225706512,33,54.2540182483313,4.09999990463257,89.5,81.5,94.1600036621094,-0.547526640846401,-0.259973289420298,-0.118789531824467,0.294534012625478,0.537931276747036,0.335094071237509,-1.75031913272228
Guatemala,1907,,,,29.9591569900513,,,,,,1950,0.428696595223759,-0.580113443084839,69.8842895507813,Guatemala.1950,1272.3857421875,30,12.6122356096618,7.09999990463257,51.2000007629395,18,35.7999992370605,-0.762253817336208,-0.355283469224623,-1.57779916769969,-0.263965065708709,-0.972299985603616,-0.631953558511425,-1.75031913272228
Mexico,1907,1669.05151367188,,,29.9998645782471,,,,,,1950,0.396053149820036,-0.684645261891988,75.7470672607422,Mexico.1950,1669.05151367188,16,28.3132088935642,6.90000009536743,82.3000030517578,65.9000015258789,95.2399978637695,-0.490891983522393,-0.983892128646998,-0.769138149482635,0.210666532108589,0.32546672116314,0.346498568581769,-1.75031913272228
Peru,1907,966.365478515625,,,31.8547019958496,,,,,,1950,0.42912464855334,-0.578775482506473,74.2318161010742,Peru.1950,966.365478515625,12,27.6131359259218,6.90000009536743,55.9000015258789,41.2999992370605,54.9700012207031,-1.0373606668922,-1.27157420109878,-0.79417499175083,-0.176140205197697,-0.141809262005904,-0.203113826527638,-1.75031913272228
Uruguay,1907,2757.31005859375,,,38.7785167694092,,,,,,1950,0.50346778974246,-0.356522208512475,77.0228355407715,Uruguay.1950,2757.31005859375,43.6398070484533,63.2,2.70000004768372,83.5,91.1999969482422,79.3300018310547,0.0111080953121778,0.0194888886304927,0.0338377105570924,0.225142019201479,0.650383120118247,0.16371495978848,-1.75031913272228
Argentina,1908,3657.17114257813,,,40.7022018432617,,,,,,1950,0.534602531412985,-0.268057935137935,76.1354454040527,Argentina.1950,3657.17114257813,37,58.2872793622945,3.20000004768372,84.1999969482422,74.3000030517578,81.3199996948242,0.293542443981087,-0.145562938242554,-0.0470827138033023,0.233490272348795,0.445439249297388,0.188490554400447,-1.71747999124458
Bolivia,1908,,,,30.4129314422607,,,,,,1950,0.42927592433914,-0.578302829926689,70.847046661377,Bolivia.1950,1689.82458496094,22,19.6756043124723,6.80000019073486,39.5999984741211,14.3999996185303,35.1699981689453,-0.478522765051198,-0.665438397528463,-1.13308708202583,-0.520875532927193,-1.19544356340878,-0.649708036184003,-1.71747999124458
Brazil,1908,734.121948242188,,,38.9404067993164,,,,,,1950,0.533514476099086,-0.271115668931594,72.9884727478027,Brazil.1950,734.121948242188,21,35,6.19999980926514,22.6299991607666,21.5100002288818,36.8400001525879,-1.31222761486626,-0.711958413163356,-0.557118529106306,-1.08042819009488,-0.794153789579425,-0.603317215077908,-1.71747999124458
Chile,1908,2742.52465820313,,,32.6265001296997,,,,,,1950,0.413594807056158,-0.627838444586245,78.8851783752441,Chile.1950,2742.52465820313,33,51.1273135235387,5,79.8000030517578,50.2999992370606,74.4300003051758,0.00573141154952594,-0.259973289420298,-0.178147724962451,0.17981893004301,0.0553333184381302,0.0999576598650691,-1.71747999124458
Colombia,1908,727.551635742188,,,30.5825071334839,,,,,,1950,0.407618872225985,-0.647017591954602,75.0272109985352,Colombia.1950,727.551635742188,12,39,6.80000019073486,67.9000015258789,55.7999992370606,60.9599990844727,-1.32121779820794,-1.27157420109878,-0.448904944466073,0.0183314443817624,0.159102112214734,-0.0996835342470241,-1.71747999124458
Costa_Rica,1908,,,,36.9177703857422,,,,,,1950,0.463076258101801,-0.474977253722974,79.7228744506836,Costa_Rica.1950,1623.8095703125,15,44.8,6.69999980926514,78.5,41.4000015258789,64.870002746582,-0.518372517513669,-1.04843064978457,-0.31025845117478,0.163394012133032,-0.139390825811534,-0.0375161210421711,-1.71747999124458
Cuba,1908,,,,33.7123794555664,,,,,,1950,0.426380196748344,-0.587367514326323,79.0664756774902,Cuba.1950,1619.10471368839,33,55.2221091415857,4.09999990463257,89.5,81.5,94.1600036621094,-0.521274142109999,-0.259973289420298,-0.101103189575291,0.294534012625478,0.537931276747036,0.335094071237509,-1.71747999124458
Guatemala,1908,,,,29.9147119522095,,,,,,1950,0.428060614832065,-0.582102775085283,69.8842895507813,Guatemala.1950,1272.3857421875,30,12.7302154161934,7.09999990463257,51.2000007629395,18,35.7999992370605,-0.762253817336208,-0.355283469224623,-1.56848825623766,-0.263965065708709,-0.972299985603616,-0.631953558511425,-1.71747999124458
Mexico,1908,1649.29895019531,,,30.0340337753296,,,,,,1950,0.396504245794021,-0.683164624971525,75.7470672607422,Mexico.1950,1649.29895019531,16,28.8862543950965,6.90000009536743,82.3000030517578,65.9000015258789,95.2399978637695,-0.502797173761448,-0.983892128646998,-0.749100735090728,0.210666532108589,0.32546672116314,0.346498568581769,-1.71747999124458
Peru,1908,972.48388671875,,,31.2993507385254,,,,,,1950,0.421643338159855,-0.602274945504266,74.2318161010742,Peru.1950,972.48388671875,12,28.0861988007023,6.90000009536743,55.9000015258789,41.2999992370605,54.9700012207031,-1.03104926527145,-1.27157420109878,-0.777188280790146,-0.176140205197697,-0.141809262005904,-0.203113826527638,-1.71747999124458
Uruguay,1908,2973.154296875,,,38.5409984588623,,,,,,1950,0.50038405088918,-0.365404972157814,77.0228355407715,Uruguay.1950,2973.154296875,43.6569590937651,63.8,2.70000004768372,83.5,91.1999969482422,79.3300018310547,0.0864759493374629,0.0198818481017407,0.0432865997550245,0.225142019201479,0.650383120118247,0.16371495978848,-1.71747999124458
Argentina,1909,3698.74462890625,,,41.4752216339111,,,,,,1950,0.544755749622283,-0.239627175290198,76.1354454040527,Argentina.1950,3698.74462890625,37,59.1490946412906,3.20000004768372,84.1999969482422,74.3000030517578,81.3199996948242,0.304845979875768,-0.145562938242554,-0.0324053064373961,0.233490272348795,0.445439249297388,0.188490554400447,-1.68464084976688
Bolivia,1909,,,,30.5037498474121,,,,,,1950,0.430557818354926,-0.574301552293153,70.847046661377,Bolivia.1950,1689.82458496094,22,19.8241286313488,6.80000019073486,39.5999984741211,14.3999996185303,35.1699981689453,-0.478522765051198,-0.665438397528463,-1.12556677706227,-0.520875532927193,-1.19544356340878,-0.649708036184003,-1.68464084976688
Brazil,1909,776.225036621094,,,39.2410373687744,,,,,,1950,0.537633353479858,-0.259551998507271,72.9884727478027,Brazil.1950,776.225036621094,21,35,6.19999980926514,22.6299991607666,21.5100002288818,36.8400001525879,-1.2564602979117,-0.711958413163356,-0.557118529106306,-1.08042819009488,-0.794153789579425,-0.603317215077908,-1.68464084976688
Chile,1909,2725.69458007813,,,32.6529970169067,,,,,,1950,0.413930698889742,-0.626765543160541,78.8851783752441,Chile.1950,2725.69458007813,33,52.0589064301295,5,79.8000030517578,50.2999992370606,74.4300003051758,-0.000424205310304515,-0.259973289420298,-0.160090697202109,0.17981893004301,0.0553333184381302,0.0999576598650691,-1.68464084976688
Colombia,1909,751.48291015625,,,30.357762336731,,,,,,1950,0.404623361747029,-0.656697479592598,75.0272109985352,Colombia.1950,751.48291015625,12,39,6.80000019073486,67.9000015258789,55.7999992370606,60.9599990844727,-1.28885430374198,-1.27157420109878,-0.448904944466073,0.0183314443817624,0.159102112214734,-0.0996835342470241,-1.68464084976688
Costa_Rica,1909,,,,37.1326084136963,,,,,,1950,0.465771068461241,-0.466919077537798,79.7228744506836,Costa_Rica.1950,1623.8095703125,15,45.9,6.69999980926514,78.5,41.4000015258789,64.870002746582,-0.518372517513669,-1.04843064978457,-0.28600147352922,0.163394012133032,-0.139390825811534,-0.0375161210421711,-1.68464084976688
Cuba,1909,,,,33.9231491088867,,,,,,1950,0.429045923929356,-0.579021491949225,79.0664756774902,Cuba.1950,1655.93270385801,33,56.137436392142,4.09999990463257,89.5,81.5,94.1600036621094,-0.498783075347481,-0.259973289420298,-0.0846636852550153,0.294534012625478,0.537931276747036,0.335094071237509,-1.68464084976688
Guatemala,1909,,,,29.9438257217407,,,,,,1950,0.428477214467239,-0.580799464025109,69.8842895507813,Guatemala.1950,1272.3857421875,30,12.8589560236021,7.09999990463257,51.2000007629395,18,35.7999992370605,-0.762253817336208,-0.355283469224623,-1.55842605520579,-0.263965065708709,-0.972299985603616,-0.631953558511425,-1.68464084976688
Mexico,1909,1680.00268554688,,,30.068244934082,,,,,,1950,0.396955895738892,-0.681683256094905,75.7470672607422,Mexico.1950,1680.00268554688,16,29.4485180972418,6.90000009536743,82.3000030517578,65.9000015258789,95.2399978637695,-0.484352100764216,-0.983892128646998,-0.729823001042898,0.210666532108589,0.32546672116314,0.346498568581769,-1.68464084976688
Peru,1909,976.499389648438,,,31.932915687561,,,,,,1950,0.430178289644444,-0.575485475051182,74.2318161010742,Peru.1950,976.499389648438,12,28.548486825395,6.90000009536743,55.9000015258789,41.2999992370605,54.9700012207031,-1.02692864642351,-1.27157420109878,-0.760862656760116,-0.176140205197697,-0.141809262005904,-0.203113826527638,-1.68464084976688
Uruguay,1909,2956.685546875,,,41.2101421356201,,,,,,1950,0.535037977325644,-0.266834829651646,77.0228355407715,Uruguay.1950,2956.685546875,43.6912631843886,64.4,2.70000004768372,83.5,91.1999969482422,79.3300018310547,0.0809214005548746,0.0206673040959768,0.0526470425145886,0.225142019201479,0.650383120118247,0.16371495978848,-1.68464084976688
Argentina,1910,3821.71044921875,,60,42.2669792175293,,,,,,1950,0.555155079125332,-0.21068455053668,76.1354454040527,Argentina.1950,3821.71044921875,37,60,3.20000004768372,84.1999969482422,74.3000030517578,81.3199996948242,0.337550591260859,-0.145562938242554,-0.018122028373619,0.233490272348795,0.445439249297388,0.188490554400447,-1.65180170828917
Bolivia,1910,,,20,30.5949678421021,,,,,,1950,0.43184535254285,-0.570289698301817,70.847046661377,Bolivia.1950,1689.82458496094,22,20,6.80000019073486,39.5999984741211,14.3999996185303,35.1699981689453,-0.478522765051198,-0.665438397528463,-1.11673431704173,-0.520875532927193,-1.19544356340878,-0.649708036184003,-1.65180170828917
Brazil,1910,768.725219726563,,35,37.2116737365723,,,,,,1950,0.509829461223964,-0.338271179594836,72.9884727478027,Brazil.1950,768.725219726563,21,35,6.19999980926514,22.6299991607666,21.5100002288818,36.8400001525879,-1.2661691876009,-0.711958413163356,-0.557118529106306,-1.08042819009488,-0.794153789579425,-0.603317215077908,-1.65180170828917
Chile,1910,3000.10766601563,,53,32.6795740127564,,,,,,1950,0.414267606232756,-0.625689936226454,78.8851783752441,Chile.1950,3000.10766601563,33,53,5,79.8000030517578,50.2999992370606,74.4300003051758,0.0955006839780896,-0.259973289420298,-0.142174677043597,0.17981893004301,0.0553333184381302,0.0999576598650691,-1.65180170828917
Colombia,1910,779.033264160156,,39,30.357762336731,,,,,,1950,0.404623361747029,-0.656697479592598,75.0272109985352,Colombia.1950,779.033264160156,12,39,6.80000019073486,67.9000015258789,55.7999992370606,60.9599990844727,-1.25284902563679,-1.27157420109878,-0.448904944466073,0.0183314443817624,0.159102112214734,-0.0996835342470241,-1.65180170828917
Costa_Rica,1910,,,47,37.3999500274658,,,,,,1950,0.469124454996933,-0.456925263148126,79.7228744506836,Costa_Rica.1950,1623.8095703125,15,47,6.69999980926514,78.5,41.4000015258789,64.870002746582,-0.518372517513669,-1.04843064978457,-0.262318988885661,0.163394012133032,-0.139390825811534,-0.0375161210421711,-1.65180170828917
Cuba,1910,,,57,34.1356830596924,,,,,,1950,0.431733965213409,-0.570636495541945,79.0664756774902,Cuba.1950,1687.63622757399,33,57,4.09999990463257,89.5,81.5,94.1600036621094,-0.479818624760399,-0.259973289420298,-0.0694153227611691,0.294534012625478,0.537931276747036,0.335094071237509,-1.65180170828917
Guatemala,1910,,,13,29.9729671478272,,,,,,1950,0.428894209850232,-0.579495663849089,69.8842895507813,Guatemala.1950,1272.3857421875,30,13,7.09999990463257,51.2000007629395,18,35.7999992370605,-0.762253817336208,-0.355283469224623,-1.54751723313418,-0.263965065708709,-0.972299985603616,-0.631953558511425,-1.65180170828917
Mexico,1910,1693.53332519531,,30,30.1753387451172,,,,,,1950,0.39836973016058,-0.677053005286069,75.7470672607422,Mexico.1950,1693.53332519531,16,30,6.90000009536743,82.3000030517578,65.9000015258789,95.2399978637695,-0.476330421339227,-0.983892128646998,-0.711269208933564,0.210666532108589,0.32546672116314,0.346498568581769,-1.65180170828917
Peru,1910,980.904052734375,,29,32.0121297836304,,,,,,1950,0.431245407495387,-0.572158206724113,74.2318161010742,Peru.1950,980.904052734375,12,29,6.90000009536743,55.9000015258789,41.2999992370605,54.9700012207031,-1.02242812248945,-1.27157420109878,-0.745170760609245,-0.176140205197697,-0.141809262005904,-0.203113826527638,-1.65180170828917
Uruguay,1910,3135.98510742188,,65,41.6326160430908,,,,,,1950,0.540523024772996,-0.251457578404129,77.0228355407715,Uruguay.1950,3135.98510742188,43.7427193203238,65,2.70000004768372,83.5,91.1999969482422,79.3300018310547,0.139795860850132,0.0218443325327877,0.0619206792999174,0.225142019201479,0.650383120118247,0.16371495978848,-1.65180170828917
Argentina,1911,3746.15063476563,,,43.0781002044678,,,,,,1950,0.565808736993016,-0.181198015657295,76.1354454040527,Argentina.1950,3746.15063476563,37,60.8416181913993,3.20000004768372,84.1999969482422,74.3000030517578,81.3199996948242,0.317581322659304,-0.145562938242554,-0.0041925260665634,0.233490272348795,0.445439249297388,0.188490554400447,-1.61896256681147
Bolivia,1911,,,,30.6866006851196,,,,,,1950,0.433138742279412,-0.566266629827049,70.847046661377,Bolivia.1950,1689.82458496094,22,20.2297303142748,6.80000019073486,39.5999984741211,14.3999996185303,35.1699981689453,-0.478522765051198,-0.665438397528463,-1.10531327048491,-0.520875532927193,-1.19544356340878,-0.649708036184003,-1.61896256681147
Brazil,1911,835.676818847656,,,39.5559234619141,,,,,,1950,0.541947542848194,-0.247472660836478,72.9884727478027,Brazil.1950,835.676818847656,21,35,6.19999980926514,22.6299991607666,21.5100002288818,36.8400001525879,-1.18266081368256,-0.711958413163356,-0.557118529106306,-1.08042819009488,-0.794153789579425,-0.603317215077908,-1.61896256681147
Chile,1911,2886.53442382813,,,32.7062292098999,,,,,,1950,0.414605504906405,-0.624611704583469,78.8851783752441,Chile.1950,2886.53442382813,33,53.9494646415113,5,79.8000030517578,50.2999992370606,74.4300003051758,0.0569091285320527,-0.259973289420298,-0.124418822175078,0.17981893004301,0.0553333184381302,0.0999576598650691,-1.61896256681147
Colombia,1911,802.165466308594,,,30.357762336731,,,,,,1950,0.404623361747029,-0.656697479592598,75.0272109985352,Colombia.1950,802.165466308594,12,39.417041880216,6.80000019073486,67.9000015258789,55.7999992370606,60.9599990844727,-1.22358786802097,-1.27157420109878,-0.43826833277728,0.0183314443817624,0.159102112214734,-0.0996835342470241,-1.61896256681147
Costa_Rica,1911,,,,37.7238960266113,,,,,,1950,0.473187855888805,-0.444864276613342,79.7228744506836,Costa_Rica.1950,1623.8095703125,15,48.1,6.69999980926514,78.5,41.4000015258789,64.870002746582,-0.518372517513669,-1.04843064978457,-0.239184413484004,0.163394012133032,-0.139390825811534,-0.0375161210421711,-1.61896256681147
Cuba,1911,,,,34.3500137329102,,,,,,1950,0.434444730697531,-0.56221146117435,79.0664756774902,Cuba.1950,1714.21528483631,33,57.7,4.09999990463257,89.5,81.5,94.1600036621094,-0.464192076674677,-0.259973289420298,-0.0572094170816655,0.294534012625478,0.537931276747036,0.335094071237509,-1.61896256681147
Guatemala,1911,,,,30.002140045166,,,,,,1950,0.42931165556695,-0.578191204063526,69.8842895507813,Guatemala.1950,1272.3857421875,30,13.1511022093388,7.09999990463257,51.2000007629395,18,35.7999992370605,-0.762253817336208,-0.355283469224623,-1.53596101728382,-0.263965065708709,-0.972299985603616,-0.631953558511425,-1.61896256681147
Mexico,1911,1706.73779296875,,,30.1514797210693,,,,,,1950,0.398054747351203,-0.67808364690729,75.7470672607422,Mexico.1950,1706.73779296875,16,30.5451488400189,6.90000009536743,82.3000030517578,65.9000015258789,95.2399978637695,-0.468563667635381,-0.983892128646998,-0.693260711694635,0.210666532108589,0.32546672116314,0.346498568581769,-1.61896256681147
Panama,1911,,,,29.2706022262573,,,,,,1950,0.365859199670706,-0.786394103683789,80.0051010131836,Panama.1950,2112.51586914063,14,42,5.69999980926514,75.3000030517578,42.4000015258789,65.3000030517578,-0.255267900477705,-1.11742352127152,-0.374796972312351,0.121775562678508,-0.11552334527416,-0.0309093475901152,-1.61896256681147
Peru,1911,989.496276855469,,,32.0917100906372,,,,,,1950,0.432317458688348,-0.568820406119829,74.2318161010742,Peru.1950,989.496276855469,12,29.4,6.90000009536743,55.9000015258789,41.2999992370605,54.9700012207031,-1.01370676931689,-1.27157420109878,-0.731471916251083,-0.176140205197697,-0.141809262005904,-0.203113826527638,-1.61896256681147
Uruguay,1911,2956.83447265625,,,42.0602207183838,,,,,,1950,0.546074685813398,-0.235946914851077,77.0228355407715,Uruguay.1950,2956.83447265625,43.8113275015708,65.6,2.70000004768372,83.5,91.1999969482422,79.3300018310547,0.0809717684510822,0.02341155181688,0.0711091053543242,0.225142019201479,0.650383120118247,0.16371495978848,-1.61896256681147
Argentina,1912,3903.62280273438,,,43.9092197418213,,,,,,1950,0.576725065556443,-0.151132998456423,76.1354454040527,Argentina.1950,3903.62280273438,37,61.6753001047322,3.20000004768372,84.1999969482422,74.3000030517578,81.3199996948242,0.358757553013044,-0.145562938242554,0.00941693771353158,0.233490272348795,0.445439249297388,0.188490554400447,-1.58612342533377
Bolivia,1912,,,,30.7786436080933,,,,,,1950,0.434437920259456,-0.562232589608083,70.847046661377,Bolivia.1950,1689.82458496094,22,20.514498358906,6.80000019073486,39.5999984741211,14.3999996185303,35.1699981689453,-0.478522765051198,-0.665438397528463,-1.0913347174058,-0.520875532927193,-1.19544356340878,-0.649708036184003,-1.58612342533377
Brazil,1912,809.176452636719,,,39.5676822662354,,,,,,1950,0.542108647799135,-0.247022209117649,72.9884727478027,Brazil.1950,809.176452636719,21,35,6.19999980926514,22.6299991607666,21.5100002288818,36.8400001525879,-1.21488576638903,-0.711958413163356,-0.557118529106306,-1.08042819009488,-0.794153789579425,-0.603317215077908,-1.58612342533377
Chile,1912,2967.75146484375,,,32.7329568862915,,,,,,1950,0.414944322374301,-0.623531083064168,78.8851783752441,Chile.1950,2967.75146484375,33,54.9066345024371,5,79.8000030517578,50.2999992370606,74.4300003051758,0.0846570908207855,-0.259973289420298,-0.106832402342723,0.17981893004301,0.0553333184381302,0.0999576598650691,-1.58612342533377
